129.4454	-29.88242204
131.8785	-29.88596120
134.3419	-29.88862717
136.8359	-29.89039060
139.3604	-29.89157437
141.9159	-29.89193253
144.5024	-29.89166429
147.1201	-29.89070023
149.7693	-29.88899096
152.4500	-29.88695293
155.1626	-29.88438870
